#  aims_uuid : BFD204DD-BB33-4075-A8DE-E6786CBBB968                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.130426 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -4.86957427        0.68121751        0.00404627        0.06749136        0.59545825        0.01422164
       -4.85956426        0.76048371        0.00426592        0.06477929        0.66994131        0.02149720
       -4.84955425        0.63219530        0.00514311        0.06626917        0.54800807        0.01277495
       -4.83954424        0.48115493        0.00568829        0.04224548        0.42578473        0.00743643
       -4.82953423        0.76417463        0.00864012        0.05098283        0.69089121        0.01366047
       -4.81952422        0.23442578        0.00288189        0.02611244        0.20029559        0.00513586
       -4.80951421        0.26151081        0.00418952        0.03039028        0.22090678        0.00602423
       -4.79950420        0.29137802        0.00537994        0.03503719        0.24395315        0.00700774
       -4.78949419        0.31726426        0.00600695        0.03992457        0.26358579        0.00774695
       -4.77948418        0.23293767        0.00339715        0.03146783        0.19357531        0.00449738
       -4.76947417        0.28449687        0.00394666        0.03770467        0.23700842        0.00583711
       -4.75946416        0.73083420        0.01515497        0.16707921        0.53099055        0.01760947
       -4.74945415        0.25493583        0.00468454        0.10897966        0.13587492        0.00539670
       -4.73944414        0.42336655        0.00278006        0.07716473        0.33596662        0.00745514
       -4.72943413        0.34487457        0.00182636        0.00465192        0.32998969        0.00840660
       -4.71942412        0.31137771        0.00177928        0.00566448        0.29503709        0.00889686
       -4.70941411        0.27919212        0.00187962        0.00817969        0.26187473        0.00725808
       -4.69940410        0.24424833        0.00193430        0.00981521        0.22692453        0.00557429
       -4.68939409        0.21118979        0.00195667        0.01045371        0.19454396        0.00423545
       -4.67938408        0.18001652        0.00194672        0.01009521        0.16473302        0.00324157
       -4.66937407        0.35846053        0.00514089        0.04126255        0.30533277        0.00672433
       -4.65936406        0.57679834        0.00900149        0.07412420        0.48427196        0.00940068
       -4.64935405        1.09249889        0.01085555        0.09615341        0.96764821        0.01784172
       -4.63934404        0.96438043        0.00885659        0.07728973        0.86143024        0.01680388
       -4.62933403        1.44633244        0.01071591        0.11802592        1.29001286        0.02757776
       -4.61932402        0.55808415        0.00674602        0.07594527        0.46256981        0.01282306
       -4.60931401        0.55397314        0.00829838        0.07597499        0.45670813        0.01299165
       -4.59930400        0.57330985        0.00919821        0.07370565        0.47733250        0.01307349
       -4.58929399        0.60922359        0.00900798        0.06835713        0.51903419        0.01282429
       -4.57928398        0.68295372        0.00774819        0.06093642        0.60184253        0.01242657
       -4.56927397        0.82177170        0.00743948        0.07108719        0.72886750        0.01437754
       -4.55926396        0.53783322        0.00579966        0.06763895        0.45453647        0.00985815
       -4.54925395        0.55053694        0.00561212        0.07212193        0.46159159        0.01121129
       -4.53924394        0.92643125        0.00645025        0.08770239        0.80759372        0.02468489
       -4.52923393        0.52293629        0.00713883        0.07611663        0.42829941        0.01138143
       -4.51922392        0.54231929        0.00828715        0.07647638        0.44546316        0.01209260
       -4.50921391        0.64569812        0.01066866        0.09179517        0.52704326        0.01619103
       -4.49920390        0.76078082        0.01120387        0.09173544        0.63747954        0.02036198
       -4.48919389        0.92987116        0.00939151        0.07669600        0.82008200        0.02370166
       -4.47918388        0.43932987        0.00399328        0.04729795        0.37756708        0.01047156
       -4.46917387        0.52188858        0.00440724        0.05476359        0.45148524        0.01123251
       -4.45916386        0.65561727        0.00520420        0.06243023        0.57547580        0.01250705
       -4.44915385        0.76519110        0.00571261        0.06709226        0.67880542        0.01358081
       -4.43914384        0.63889722        0.00444828        0.05516640        0.56839656        0.01088599
       -4.42913383        0.68955729        0.00408912        0.05029936        0.62319058        0.01197823
       -4.41912382        0.49068603        0.00225396        0.03121307        0.44827357        0.00894543
       -4.40911381        0.33012418        0.00126262        0.02017818        0.30290499        0.00577838
       -4.39910380        0.43860279        0.00302497        0.03123939        0.39776410        0.00657433
       -4.38909379        0.69897809        0.00658120        0.04440896        0.63740174        0.01058620
       -4.37908378        1.10991808        0.01377564        0.06132566        1.01726359        0.01755320
       -4.36907377        1.17844424        0.01357919        0.05006732        1.09559270        0.01920502
       -4.35906376        0.28619285        0.00293041        0.00699678        0.27141433        0.00485133
       -4.34905375        0.34114110        0.00402089        0.00708649        0.32576944        0.00426429
       -4.33904374        0.81827555        0.00783464        0.03356492        0.76685258        0.01002340
       -4.32903373        0.94937262        0.00908970        0.05157018        0.87330645        0.01540628
       -4.31902372        0.92761530        0.00861157        0.04846115        0.85876729        0.01177529
       -4.30901371        0.35159411        0.00108666        0.01761306        0.32769430        0.00520009
       -4.29900370        0.07875662        0.00027658        0.00377842        0.07363413        0.00106749
       -4.28899369        0.29722465        0.00144658        0.01228646        0.27983425        0.00365735
       -4.27898368        0.46104066        0.00244498        0.02165583        0.42875735        0.00818251
       -4.26897367        0.55349571        0.00320196        0.03146422        0.50460067        0.01422886
       -4.25896366        0.70893318        0.00501530        0.05324234        0.63677898        0.01389656
       -4.24895365        0.74889715        0.00343599        0.04555940        0.68900906        0.01089269
       -4.23894364        0.65569977        0.00220633        0.03741912        0.60124562        0.01482870
       -4.22893363        0.37012056        0.00131137        0.02270971        0.34116621        0.00493327
       -4.21892362        0.16812369        0.00106477        0.01195914        0.15292149        0.00217829
       -4.20891361        0.25316424        0.00103163        0.01056085        0.23704509        0.00452667
       -4.19890360        0.38158816        0.00120425        0.01552354        0.35741750        0.00744287
       -4.18889359        0.55838600        0.00170164        0.02761348        0.51678108        0.01228979
       -4.17888358        0.65140577        0.00210578        0.03572181        0.59586068        0.01771750
       -4.16887357        0.51892266        0.00150011        0.03378437        0.47012216        0.01351602
       -4.15886356        0.42967572        0.00103978        0.02994078        0.38861321        0.01008194
       -4.14885355        0.43739627        0.00095351        0.03262888        0.39367069        0.01014318
       -4.13884354        1.18457486        0.00204961        0.07257131        1.08504305        0.02491089
       -4.12883353        0.34814759        0.00078597        0.02183631        0.31800211        0.00752321
       -4.11882352        0.44702797        0.00101482        0.02870256        0.40790738        0.00940322
       -4.10881351        0.62263341        0.00145537        0.03776143        0.57121378        0.01220282
       -4.09880350        0.85518594        0.00257938        0.05803717        0.77855568        0.01601371
       -4.08879349        1.09395207        0.00439915        0.09062326        0.97873501        0.02019465
       -4.07878348        1.13413834        0.00597906        0.11685483        0.98956691        0.02173754
       -4.06877347        0.75031019        0.00342592        0.09276647        0.63873752        0.01538027
       -4.05876346        1.17760587        0.00456162        0.14779733        1.00014460        0.02510233
       -4.04875345        0.58404250        0.00500264        0.08786309        0.47562873        0.01554804
       -4.03874344        0.95396654        0.01158016        0.14982286        0.76689015        0.02567336
       -4.02873343        1.27329062        0.02553634        0.27795159        0.93160618        0.03819651
       -4.01872342        0.39813614        0.00567526        0.04327373        0.33703975        0.01214741
       -4.00871341        1.35716847        0.02301329        0.15769894        1.13390464        0.04255160
       -3.99870340        1.01544667        0.01497365        0.11210051        0.85744602        0.03092649
       -3.98869339        0.43999962        0.00427158        0.08344724        0.33925319        0.01302761
       -3.97868338        0.70920307        0.00769614        0.13466503        0.54469329        0.02214860
       -3.96867337        1.26919426        0.01304797        0.17311088        1.04712634        0.03590907
       -3.95866336        0.97400125        0.01057140        0.10466671        0.83027960        0.02848354
       -3.94865335        0.90150182        0.00954557        0.09195991        0.77173417        0.02826217
       -3.93864334        0.79396927        0.00725002        0.07712964        0.68502753        0.02456207
       -3.92863333        0.76883717        0.00636467        0.07241390        0.66602560        0.02403300
       -3.91862332        0.94047537        0.00636040        0.08191742        0.82435242        0.02784513
       -3.90861331        0.77057335        0.00610595        0.09112301        0.64773791        0.02560647
       -3.89860330        0.43547866        0.00418103        0.05421277        0.36101256        0.01607230
       -3.88859329        0.46977091        0.00441285        0.05994836        0.38833535        0.01707435
       -3.87858328        0.49943624        0.00459905        0.06552039        0.41144498        0.01787182
       -3.86857327        0.99864750        0.01012344        0.14056349        0.80997364        0.03798693
       -3.85856326        0.41927761        0.00310797        0.04375221        0.35892602        0.01349141
       -3.84855325        0.40579285        0.00319484        0.03674911        0.35362031        0.01222859
       -3.83854324        0.56135209        0.00364604        0.04980961        0.49131694        0.01657950
       -3.82853323        0.82188402        0.00566881        0.08095749        0.71005752        0.02520019
       -3.81852322        0.65229072        0.00484493        0.06021066        0.56578176        0.02145338
       -3.80851321        0.43229444        0.00184453        0.04125239        0.37405826        0.01513927
       -3.79850320        0.48974649        0.00191552        0.04073898        0.43080840        0.01628360
       -3.78849319        0.57676564        0.00193150        0.04306427        0.51356012        0.01820975
       -3.77848318        0.58745711        0.00238957        0.04333380        0.52366164        0.01807209
       -3.76847317        0.58434131        0.00246700        0.04930754        0.51376145        0.01880532
       -3.75846316        0.61278482        0.00253290        0.05939676        0.53047619        0.02037896
       -3.74845315        0.66087662        0.00260271        0.06887800        0.56710067        0.02229524
       -3.73844314        0.65077208        0.00253202        0.07094221        0.55501909        0.02227876
       -3.72843313        0.78506366        0.00251002        0.08954057        0.66428716        0.02872591
       -3.71842312        0.76260426        0.00251170        0.09649903        0.63633256        0.02726096
       -3.70841311        0.83599693        0.00309352        0.10520685        0.69939624        0.02830031
       -3.69840310        0.93297363        0.00387618        0.10843700        0.79088046        0.02977999
       -3.68839309        0.78207642        0.00260886        0.09712582        0.65557862        0.02676313
       -3.67838308        1.16953413        0.00326547        0.15676805        0.96705456        0.04244604
       -3.66837307        0.97727955        0.00311946        0.14233183        0.79683749        0.03499076
       -3.65836306        1.08723637        0.00336830        0.14955333        0.89137651        0.04293822
       -3.64835305        1.05810869        0.00415296        0.14305486        0.87207054        0.03883033
       -3.63834304        1.13171676        0.00484588        0.15449048        0.93042866        0.04195174
       -3.62833303        0.98169876        0.00358145        0.17496432        0.76640607        0.03674692
       -3.61832302        0.73270140        0.00293365        0.13686412        0.56464308        0.02826056
       -3.60831301        0.94482668        0.00503471        0.16349760        0.73732242        0.03897195
       -3.59830300        1.14841896        0.00572826        0.17527757        0.91897580        0.04843733
       -3.58829299        1.06894846        0.00606129        0.15330667        0.86638692        0.04319357
       -3.57828298        0.79290549        0.00460157        0.12051195        0.63664198        0.03115000
       -3.56827297        0.72028741        0.00442236        0.11502948        0.57237025        0.02846532
       -3.55826296        0.67122025        0.00455371        0.10686132        0.53247418        0.02733104
       -3.54825295        0.74487417        0.00593836        0.12189221        0.58695641        0.03008720
       -3.53824294        1.43787698        0.00975804        0.23475259        1.13586806        0.05749829
       -3.52823293        0.97343212        0.01054879        0.16976693        0.75302711        0.04008929
       -3.51822292        1.15960942        0.01336655        0.19928193        0.90008358        0.04687737
       -3.50821291        0.68605225        0.00775725        0.11398084        0.53477577        0.02953839
       -3.49820290        2.95085001        0.04313589        0.48675740        2.33569377        0.08526296
