#  aims_uuid : 3A527AA5-4B68-4A87-A197-FFA4B5BCD107                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.626099 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.37390135        0.74669359        0.04908222        0.63221108        0.05956124        0.00567420        0.00016484
       -4.36389134        1.54605893        0.08643966        1.35507379        0.09462186        0.00937836        0.00054526
       -4.35388133        1.79585215        0.14131176        1.55850217        0.08558777        0.00979596        0.00065449
       -4.34387132        1.46468160        0.10055587        1.28977609        0.06692042        0.00690930        0.00051993
       -4.33386131        1.83624054        0.14029388        1.58937893        0.09629929        0.00970678        0.00056167
       -4.32385130        1.66684654        0.14230654        1.43280688        0.08148123        0.00935978        0.00089212
       -4.31384129        1.05444117        0.08735286        0.91056508        0.04996042        0.00580364        0.00075918
       -4.30383128        1.36414436        0.08819946        1.19735364        0.06917092        0.00808011        0.00134023
       -4.29382127        1.84350116        0.12122908        1.61517812        0.09437234        0.01117483        0.00154679
       -4.28381126        2.06157687        0.15916126        1.79064813        0.09941906        0.01110639        0.00124203
       -4.27380125        1.81277409        0.17104045        1.54234648        0.08618801        0.01135715        0.00184198
       -4.26379124        3.73101071        0.31457175        3.22620776        0.17210593        0.01611937        0.00200590
       -4.25378123        1.49966783        0.11953678        1.29782516        0.07308805        0.00809932        0.00111853
       -4.24377122        1.90439305        0.15998376        1.64804268        0.08457876        0.01041030        0.00137754
       -4.23376121        1.22715663        0.10115521        1.06374219        0.05461763        0.00664688        0.00099472
       -4.22375120        2.10505700        0.12220746        1.85782581        0.11048264        0.01276442        0.00177667
       -4.21374119        0.80626331        0.02476035        0.74816640        0.02660822        0.00550774        0.00122061
       -4.20373118        1.57126024        0.14420444        1.33792138        0.07928856        0.00904683        0.00079904
       -4.19372117        0.80170469        0.08185255        0.67873948        0.03557280        0.00485252        0.00068734
       -4.18371116        1.12798083        0.06556179        0.98858225        0.06560213        0.00714882        0.00108584
       -4.17370115        0.92214278        0.03100072        0.85484855        0.03093801        0.00413915        0.00121635
       -4.16369114        0.45572180        0.02476604        0.41606086        0.01261841        0.00176783        0.00050865
       -4.15368113        2.11238426        0.13804439        1.88647470        0.07629069        0.00954516        0.00202933
       -4.14367112        0.84502136        0.04061275        0.77559689        0.02450604        0.00327834        0.00102734
       -4.13366111        0.04850621        0.00335706        0.04165476        0.00316040        0.00029713        0.00003686
       -4.12365110        5.34034015        0.51875951        4.62674283        0.17055512        0.02188970        0.00239299
       -4.11364109        2.99220101        0.22220342        2.63885010        0.11283360        0.01537885        0.00293504
       -4.10363108        0.85937084        0.07379804        0.72287548        0.05431734        0.00746141        0.00091857
